UniqueCount	AmbigCount
4	17
0	1
10	152
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	8
0	0
0	1
0	1
0	0
0	4
1	0
0	6
0	1
0	0
27	1
0	0
3	13
0	0
0	0
0	0
0	2
13	211
2	30
0	45
0	36
16	25
0	2
0	17
0	5
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	1
0	3
0	0
4	0
1	7
0	0
0	5
0	3
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
2	11
0	0
0	2
0	3
0	4
0	0
0	0
0	2
0	0
0	2
0	0
1	0
0	1
0	0
0	0
14928	6192
1340	20807
51280	79103
0	0
4	872
1	42
37011	21248
18	2081
0	0
0	0
0	0
20	68
0	0
0	0
0	0
0	7
1	5
0	6
0	5
0	0
0	2
5	2
0	1
0	0
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	0
1	11
2	0
4	0
1	0
0	0
0	0
0	1
0	1
120	23
0	2
1	5
0	5
0	1
0	1
1	26
0	9
0	1
0	2
1	1
1	0
0	4
21	1
1	7
0	2
0	1
0	0
0	0
0	0
16	1
0	1
2	0
0	0
0	0
0	0
0	0
0	3
0	2
0	2
0	2
0	3
0	2
0	2
0	2
1	3
0	3
0	0
0	0
0	0
0	0
0	0
1	240
103	680
2	610
0	0
0	181
2	7
7	11
0	11
1	0
0	4
1	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
2	0
0	0
0	14
0	4
8	14
0	0
0	0
2	22
0	22
0	0
0	0
0	1
0	0
0	0
0	1
0	0
0	7
0	0
1	6
0	1
0	6
0	0
1	5
0	3
0	0
0	0
0	80
1	76
0	87
1	90
6	64
3	83
0	81
0	13
0	47
0	32
1	21
0	21
0	7
2	6
0	1
0	4
0	3
0	5
1	1
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
18	683
0	552
0	605
19	267
1	189
0	192
0	110
194	0
0	0
0	0
0	0
0	0
0	0
0	0
1	243
0	245
2	247
0	153
1	152
1	139
2	124
0	34
0	104
0	77
0	17
0	24
0	30
0	22
1	21
0	0
0	3
0	5
0	16
10	1
0	0
1	0
0	5
0	1
0	4
0	4
0	0
0	4
0	0
0	0
1	130
2	123
0	83
0	76
1	0
0	9
0	12
0	0
7	20
0	10
3	3
0	4
0	0
0	0
11	34
3	9
0	1
0	16
3	18
1	141
0	229
0	230
0	177
0	127
0	249
1	55
0	195
0	177
16	148
3	91
2	154
0	227
0	183
0	151
1	178
0	190
0	57
0	31
0	14
1	141
0	34
0	44
0	38
0	22
0	28
0	56
0	2
1	8
0	67
1	31
0	26
0	46
0	40
0	41
0	3
0	2
0	18
1	53
0	29
3	19
0	30
0	24
0	22
0	19
0	11
1	11
0	1
0	1
0	1
0	0
3	0
0	19
69	28
1	9
6	0
2	183
2	187
0	118
0	25
0	32
2	14
0	0
1	7
0	0
0	0
0	1
0	1
0	1
0	1
0	0
0	0
0	1
0	0
0	0
19	501
42	488
3	488
15	481
2	9
0	13
0	0
9	267
1	286
9	202
10	326
11	518
0	341
0	229
2	407
0	453
0	114
0	171
0	40
0	43
1	43
1	47
0	92
4	5
0	15
0	2
0	6
1	14
3	69
3	80
0	3
0	3
0	69
4	73
0	33
148	395
2	246
20	334
5	11
2	109
1	49
0	0
24	46
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
2	2
0	0
3	18
0	1
1	3
3	152
12	150
3	6
10	107
13	71
9	331
0	326
0	326
0	326
1	3
0	27
0	30
0	0
0	0
1	0
114	396
0	332
0	65
64	12
8	38
0	0
106	0
183	0
1	99
0	114
0	86
0	112
3	102
0	105
1	97
3	10
0	6
0	108
1	5
0	83
0	9
0	2
0	10
0	109
3	68
0	5
0	90
0	72
0	2
0	4
0	78
0	13
2	3
0	1
1	10
0	19
0	31
0	5
0	7
0	7
1	1
0	0
0	0
1	1
0	1
0	0
0	0
0	0
1	0
0	1
36	328
0	309
0	264
0	281
1	283
0	248
0	248
0	248
0	53
0	0
0	13
0	319
0	318
3	93
2	19
0	0
0	0
0	1
0	169
1	67
0	107
0	142
0	115
0	161
0	142
0	141
0	151
0	134
2	5
0	19
0	13
0	0
1	13
0	1
2	5
1	21
2	16
2	11
0	3
0	1
3	1
11	123
0	0
0	0
0	0
0	0
0	14
0	0
0	12
1	550
2	541
0	473
0	300
1	3
3	89
0	29
0	17
2	70
0	22
2	11
1	51
0	78
1	54
0	52
0	25
0	0
15	2340
1	2075
23	2415
7	208
1	569
1	196
1	356
0	156
0	1
