UniqueCount	AmbigCount
12	19
0	1
19	184
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	7
0	1
0	2
0	0
0	0
0	4
1	0
1	13
0	3
0	0
44	3
0	1
1	19
0	1
0	0
0	0
0	1
10	203
4	25
0	43
0	29
15	28
0	0
0	14
0	10
0	0
0	1
0	0
0	2
0	2
0	2
1	0
0	0
0	5
0	2
2	2
0	0
2	0
0	12
0	0
0	11
0	7
3	0
0	0
0	0
0	4
0	0
0	1
0	0
0	0
2	15
0	0
0	1
0	2
0	2
0	1
0	1
0	0
0	0
0	2
0	2
2	6
0	2
0	1
0	0
18414	5742
1109	19827
50635	61392
0	0
3	709
1	22
37876	17369
22	1948
0	0
0	0
0	0
47	105
0	2
0	0
0	0
0	7
1	5
0	6
0	3
0	0
0	2
2	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	4
0	0
2	0
1	0
0	0
0	0
0	0
1	2
119	11
0	2
1	2
0	4
1	5
0	1
2	14
0	6
0	2
1	4
2	2
2	4
0	2
11	0
5	5
0	4
0	2
0	1
0	0
2	0
16	2
0	0
4	0
0	0
0	0
0	1
0	0
0	3
0	2
0	4
0	2
0	3
0	3
0	4
0	2
0	3
0	2
0	1
0	0
0	0
0	0
0	0
0	215
67	586
7	523
0	0
0	139
1	2
10	20
0	22
2	4
0	3
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	14
0	4
9	14
0	0
0	0
3	41
0	41
0	0
0	0
1	0
0	0
0	0
0	1
0	4
1	14
0	3
0	6
0	2
0	6
0	0
0	4
1	3
0	0
0	0
0	89
0	83
0	96
5	104
6	78
1	91
0	90
0	14
1	44
0	25
0	16
0	17
0	5
1	3
0	2
0	2
0	0
0	1
1	0
0	0
0	0
0	0
0	0
0	0
0	1
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
21	696
0	570
0	630
34	255
0	161
1	214
0	111
198	0
0	0
0	0
0	0
0	0
0	0
3	3
1	191
0	191
2	201
1	117
0	123
0	105
1	97
4	14
0	75
0	57
0	15
0	6
0	23
0	19
0	19
0	1
0	0
0	6
2	17
7	0
0	0
0	0
0	8
0	10
1	9
0	9
0	2
0	7
0	0
0	1
0	146
3	131
3	93
0	65
0	0
0	6
0	11
2	3
3	14
0	3
5	0
1	3
0	0
0	0
2	29
3	9
1	3
1	14
2	15
1	127
0	229
0	228
0	175
0	112
0	255
0	46
0	197
0	175
12	142
1	79
0	148
0	225
0	171
0	141
0	193
0	201
0	49
0	24
0	8
0	149
0	29
0	42
0	34
1	15
0	29
0	65
0	1
3	10
0	79
0	34
0	31
0	47
0	37
0	35
0	0
0	0
1	17
0	60
0	28
4	20
0	28
0	23
0	19
0	13
0	9
0	11
0	0
0	1
0	0
0	0
2	0
0	39
101	48
1	9
5	0
3	263
6	267
0	167
0	37
0	46
3	24
0	17
0	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	501
43	495
6	493
12	489
4	12
0	6
0	0
9	241
0	268
4	192
5	301
2	436
0	306
0	204
1	361
0	386
0	115
0	168
0	30
3	37
0	26
0	32
0	74
3	5
0	18
1	1
1	11
0	20
1	76
8	82
0	4
0	4
0	72
5	77
0	21
124	347
3	180
8	295
4	4
3	135
2	81
0	2
40	53
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	6
1	7
0	0
2	9
0	1
1	1
5	117
4	116
1	12
11	79
18	43
9	335
0	332
0	333
0	333
2	1
3	23
0	13
0	1
0	1
2	0
98	378
5	323
0	56
40	23
17	25
0	0
249	0
159	0
3	114
0	128
0	116
0	128
3	114
0	118
0	116
3	11
0	6
0	125
0	8
0	113
1	9
