UniqueCount	AmbigCount
1	17
0	0
6	170
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
3	2
0	0
0	2
0	1
0	0
0	1
2	1
0	7
0	0
0	0
19	2
0	0
1	15
0	0
0	0
0	0
2	1
6	213
2	45
0	45
3	39
17	12
1	1
0	23
0	18
0	1
0	1
0	0
0	1
0	1
0	1
1	0
0	2
0	4
0	1
2	4
0	0
4	0
1	4
0	0
0	0
1	0
1	2
0	0
0	0
0	1
0	0
0	0
0	2
0	0
5	10
0	2
0	2
0	1
0	1
0	0
0	1
0	2
0	0
0	1
0	1
5	5
0	2
0	0
0	0
14236	5660
1025	17039
45810	73066
0	0
4	690
0	31
33588	18817
11	1996
0	0
0	2
0	0
35	89
0	4
0	0
0	0
0	7
0	4
0	5
0	4
0	0
0	3
1	3
0	1
0	0
0	0
0	1
0	2
5	2
0	1
0	1
0	0
0	2
4	9
0	0
1	0
1	0
0	0
0	0
0	0
0	0
90	14
1	3
0	3
0	3
0	1
0	1
1	19
0	5
0	2
0	2
0	0
1	0
0	0
7	3
4	12
0	3
0	4
0	0
0	0
0	0
9	2
2	0
1	0
0	0
0	0
1	0
0	0
0	2
0	1
0	2
0	1
0	1
0	2
0	1
0	1
0	1
1	2
0	0
0	0
0	0
0	0
0	0
1	258
96	667
14	582
0	0
1	198
1	14
2	14
0	14
2	2
0	1
4	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	8
0	3
5	8
0	1
0	0
1	15
0	15
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	5
0	1
0	10
0	0
0	10
0	0
3	3
1	8
0	0
1	0
0	61
0	56
0	63
3	69
4	56
1	62
0	59
0	6
0	35
0	21
0	9
0	12
0	2
1	1
0	1
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
22	684
0	527
0	596
20	273
1	185
1	192
0	89
177	0
1	0
0	0
0	0
0	0
1	0
1	0
0	250
0	254
3	260
1	138
0	137
0	128
0	110
1	20
0	93
0	70
0	8
0	12
0	31
0	19
0	18
1	2
0	1
1	2
0	13
3	0
0	0
1	0
0	5
0	3
0	5
0	5
0	0
0	5
0	0
0	1
3	140
1	136
4	93
0	75
1	0
0	6
0	17
1	0
2	22
0	11
4	3
0	2
0	0
0	0
6	14
1	1
0	1
0	5
0	10
2	136
0	239
0	237
0	185
0	118
0	263
1	49
0	209
0	186
22	144
1	70
1	152
0	230
0	180
0	153
0	184
0	200
0	61
0	24
0	16
0	164
0	36
0	51
0	39
0	22
0	23
0	55
0	1
0	9
0	73
0	41
0	31
0	51
0	42
0	39
0	1
1	0
0	13
0	62
0	41
5	26
0	28
0	18
1	21
0	18
0	12
0	12
0	1
0	1
0	0
0	0
6	0
2	31
83	39
0	8
3	0
0	209
0	212
0	127
0	24
0	42
0	22
0	4
0	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	519
61	501
4	500
14	495
3	14
0	15
0	0
10	287
1	294
1	224
11	339
5	565
0	377
0	242
5	431
0	481
0	127
0	174
0	35
0	37
0	35
2	50
0	106
1	7
0	17
4	0
0	7
0	18
2	85
3	91
0	7
0	4
0	83
7	93
0	39
115	397
0	236
12	337
11	9
10	129
3	66
0	2
30	51
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	0
2	16
0	0
2	2
2	163
11	161
2	11
13	108
18	69
1	317
0	309
0	318
0	318
1	2
1	26
2	18
0	1
0	1
2	0
103	411
2	339
0	73
58	27
9	34
0	0
97	0
149	0
2	91
0	101
0	74
0	103
1	90
0	96
0	97
0	7
0	4
0	98
0	1
0	69
0	6
0	2
0	2
0	100
0	56
0	1
0	77
0	60
0	0
0	1
0	74
0	14
1	2
0	0
0	4
0	12
0	12
1	9
0	13
0	15
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
22	355
1	324
0	264
0	290
0	291
0	262
0	262
0	262
0	61
0	0
0	23
0	393
0	393
1	111
3	32
0	0
0	0
0	0
0	205
1	64
1	140
0	166
0	112
0	187
0	162
0	166
0	178
0	137
2	6
0	9
1	12
0	0
0	21
0	1
0	5
3	23
2	16
2	11
2	1
0	2
0	0
12	161
0	0
0	0
0	0
0	0
1	19
0	4
2	17
0	549
0	541
0	479
1	303
2	4
1	112
0	40
0	19
2	90
1	21
1	13
0	67
0	66
1	43
0	41
2	27
0	0
12	2175
1	1922
23	2240
5	215
0	538
2	180
1	321
0	138
0	2
0	18
0	0
0	0
0	0
0	0
0	0
0	4
0	3
0	0
1	1
0	1
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	11
0	0
0	0
0	1
0	0
0	0
0	1
0	1
0	0
0	0
0	1
0	1
0	0
0	0
0	1
0	0
0	0
0	15
0	0
0	0
0	0
0	1
0	0
0	0
6	75
0	3
0	0
1	0
0	0
1	0
0	73
0	2
0	55
0	4
0	6
0	4
0	6
0	4
1	8
0	7
0	5
0	3
0	2
0	4
0	1
0	69
1	6
0	41
0	54
0	2
1	15
1	0
4	0
0	40
0	40
4	68
0	68
0	37
23	68
0	58
0	81
0	77
0	81
4	76
0	44
0	50
0	0
0	0
0	0
152	3
0	0
0	0
1	3
1	3
1	2
0	3
0	0
4	0
0	0
2	0
0	0
2	2
1	2
0	1
0	0
6	0
0	0
0	0
5	600
0	75
10	898
0	315
0	8
6	626
1	254
46	490
3	130
7	148
1	154
0	127
1	25
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	199
1	167
0	100
0	19
2	6
2	0
0	1
0	18
0	42
0	10
0	0
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
