UniqueCount	AmbigCount
2	15
0	1
17	126
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
4	1
0	0
0	1
0	0
0	0
0	1
0	0
1	5
0	1
0	0
26	2
0	1
2	24
0	0
0	0
0	0
1	0
9	210
2	26
1	38
1	32
18	20
0	0
0	11
1	14
0	1
0	1
0	0
0	2
0	1
0	2
0	1
0	1
0	4
0	1
4	2
0	0
2	0
0	4
0	4
0	6
0	6
4	2
0	2
0	4
1	0
0	0
0	0
0	1
0	0
0	10
0	2
0	3
0	1
0	1
0	0
0	1
0	1
0	0
0	1
0	1
3	5
0	1
0	0
0	0
11326	4650
918	14983
36797	57876
0	0
1	528
0	22
24973	14633
15	1712
0	0
0	1
0	0
33	78
0	1
0	0
0	0
0	5
0	5
0	6
0	6
0	1
0	0
7	0
0	0
0	0
1	0
0	2
0	3
3	3
0	1
0	1
0	1
0	2
0	4
2	0
1	0
1	0
0	0
0	0
0	1
0	1
108	16
0	5
1	9
1	9
0	4
0	2
0	22
0	7
0	3
0	7
1	1
1	2
1	1
8	1
5	6
0	3
0	2
0	0
0	0
0	0
6	1
0	0
6	1
0	1
0	0
0	2
0	0
0	4
0	3
0	5
0	2
0	4
0	4
0	5
0	2
0	5
0	5
0	1
0	0
0	0
0	0
0	0
0	225
108	594
14	535
0	0
0	144
1	10
8	16
0	18
1	1
0	8
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	2
3	8
0	1
0	0
5	34
0	34
0	0
0	1
0	0
0	0
0	0
0	0
0	1
0	17
0	0
0	10
0	1
0	10
0	0
0	6
1	6
0	0
0	0
0	64
1	71
0	74
2	80
5	56
0	67
0	66
0	5
0	34
0	24
0	16
0	16
0	9
0	1
0	2
0	4
0	1
1	2
0	2
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
15	587
0	472
0	512
20	231
5	158
0	166
0	103
154	0
0	0
0	0
0	0
0	0
0	0
0	0
1	197
0	197
4	199
0	110
1	113
0	84
4	77
0	21
0	64
0	45
0	9
0	12
0	19
0	11
0	14
0	1
0	1
0	5
1	12
3	0
0	0
0	0
0	5
0	4
1	5
0	5
0	0
0	5
0	0
0	1
1	101
3	96
0	64
0	67
0	0
0	7
0	15
0	1
5	13
0	9
1	1
0	1
0	0
0	0
8	18
1	5
0	3
0	9
0	11
1	113
0	204
0	203
0	159
0	102
0	220
0	36
0	178
0	159
9	127
0	57
1	135
0	201
0	160
0	137
0	164
0	175
0	50
0	23
1	12
0	141
0	26
0	48
0	39
1	22
0	26
0	52
0	0
0	6
0	60
1	27
0	23
0	42
0	31
0	30
0	0
0	0
0	18
0	49
1	35
4	24
0	27
0	21
0	15
0	12
0	12
0	13
0	0
0	0
0	0
0	0
3	0
0	25
74	36
1	14
3	0
0	205
5	208
0	124
0	21
0	34
1	14
0	3
1	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	378
46	374
5	374
14	362
6	8
0	6
0	0
7	193
1	216
5	151
13	245
10	356
0	256
0	168
3	301
0	322
0	81
0	128
0	25
0	28
0	28
1	34
0	60
5	6
0	13
1	3
0	6
1	17
0	58
19	65
0	6
0	6
0	51
5	68
0	29
94	321
1	169
11	263
7	6
14	114
3	54
0	0
22	54
0	5
0	5
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
1	4
0	0
4	9
0	0
0	2
4	97
9	99
0	8
8	53
11	31
11	234
0	230
0	230
0	230
3	3
2	28
0	17
0	1
0	1
1	0
80	298
0	253
0	46
47	13
8	28
0	0
136	0
106	0
0	67
0	77
0	66
0	75
0	69
0	71
0	67
4	9
0	8
0	67
0	5
0	58
0	8
0	0
0	7
0	70
1	32
0	3
0	56
0	46
0	1
1	0
0	52
0	3
2	0
0	3
0	5
0	9
0	14
0	16
0	11
0	11
0	1
0	0
1	1
1	0
0	0
0	0
0	0
0	0
0	0
0	0
30	242
0	220
0	186
0	201
0	209
0	185
0	185
0	185
0	42
2	0
0	14
0	371
0	375
0	123
5	24
1	0
0	0
0	1
0	160
1	55
0	109
0	139
