UniqueCount	AmbigCount
7	24
0	2
13	168
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	4
0	1
0	2
0	1
0	0
0	1
0	0
2	3
1	2
0	0
16	1
0	0
4	20
0	1
0	0
0	0
1	1
13	234
1	28
0	53
2	41
15	27
0	2
0	19
0	15
0	1
0	0
0	0
0	0
0	3
0	2
0	0
0	0
0	2
0	0
2	0
0	0
3	0
0	11
0	0
0	7
0	5
1	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
4	10
0	1
0	4
0	4
0	4
0	1
0	1
0	1
0	0
0	2
0	1
3	3
0	1
0	0
0	0
16101	6695
1288	20004
47297	74841
0	0
6	688
0	23
34719	19736
23	2140
0	0
0	0
0	0
38	90
0	4
0	0
0	0
0	7
2	6
0	7
0	7
0	1
0	2
3	2
0	0
0	0
0	0
0	1
0	2
3	2
0	1
0	1
0	1
0	1
0	7
5	0
3	0
0	1
0	1
0	1
0	1
0	0
85	6
0	6
0	6
1	7
0	2
0	2
2	10
0	2
0	0
0	3
2	0
1	0
0	0
14	1
1	8
0	2
0	4
0	1
0	0
0	0
13	2
0	0
1	1
0	1
0	0
0	0
0	0
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	0
0	0
0	0
0	0
0	0
3	271
107	711
15	638
0	0
0	223
5	13
11	19
0	19
4	4
1	3
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	18
0	5
4	18
0	0
0	0
1	26
0	26
0	0
0	0
0	1
1	0
0	0
0	1
0	4
1	9
0	1
0	14
0	2
0	14
0	0
1	5
1	10
0	0
0	0
0	87
1	85
0	98
1	101
6	74
1	88
0	87
0	8
1	48
0	30
0	22
0	24
0	9
0	4
0	2
0	8
0	3
0	4
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
26	657
1	534
0	586
26	226
1	162
0	177
0	114
199	0
0	0
0	0
0	0
0	0
0	0
1	0
1	286
0	288
5	290
1	162
0	161
0	136
0	117
3	32
0	101
0	77
0	9
0	26
0	22
0	16
1	13
0	2
0	2
0	8
2	8
4	1
0	0
1	0
0	5
0	5
2	5
0	5
0	0
0	5
0	0
0	1
1	153
2	142
0	87
0	84
0	0
0	8
0	14
0	1
8	29
1	10
4	1
0	3
0	0
0	0
2	24
0	5
0	7
0	16
1	10
0	166
0	285
0	284
0	225
0	142
0	318
0	57
0	247
0	225
10	169
5	82
4	189
0	278
0	223
0	189
0	226
0	234
0	61
1	24
5	9
0	183
0	29
1	47
0	45
2	18
0	32
0	83
0	2
0	12
0	88
1	49
0	35
0	59
0	52
0	51
0	0
3	0
0	15
0	80
0	40
2	30
0	39
0	26
0	29
0	24
0	9
0	15
0	2
0	0
1	0
0	0
6	0
1	22
79	30
1	9
5	0
2	221
9	214
0	146
0	21
0	31
4	9
0	6
0	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	517
50	504
5	503
13	495
2	10
0	13
0	0
6	312
1	320
5	229
9	352
5	596
0	386
0	256
5	445
0	502
0	142
3	197
0	45
0	39
0	51
1	42
0	118
3	4
0	15
1	1
0	5
1	23
4	72
13	84
0	3
0	3
0	68
5	78
0	32
110	445
0	279
7	378
7	7
2	127
3	55
0	1
41	52
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
1	4
0	0
2	16
0	0
0	2
4	194
13	192
0	18
17	116
12	82
6	358
0	353
0	353
0	353
2	3
2	29
0	23
0	0
0	0
1	0
130	419
4	345
0	75
60	20
7	41
0	0
108	0
144	0
1	107
0	114
0	89
0	115
0	111
0	107
0	101
2	7
0	6
1	111
0	4
0	81
0	8
0	3
0	10
0	113
1	78
0	7
0	104
0	95
0	2
0	3
0	90
0	12
1	5
0	2
1	7
0	29
0	40
0	11
0	5
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
18	305
0	289
0	233
0	257
0	251
0	221
0	221
0	221
0	46
1	0
1	29
0	414
1	421
